DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
27,3,VX,441,131,1542,791
21,4,HA,123,260,1497,494
26,1,UA,441,123,216,1492
15,5,YV,983,123,127,1130
4,1,HA,260,131,1390,700
24,4,MQ,260,441,1602,1394
30,6,FL,224,870,1198,1507
16,6,AA,870,260,1270,1376
19,5,AA,983,131,1842,265
19,5,VX,224,441,293,1233
18,2,OO,983,441,-62,103
19,2,HA,441,224,329,768
17,5,HA,224,870,1829,972
6,1,MQ,870,123,1679,1076
16,4,EV,123,983,454,176
6,6,UA,131,983,158,1346
25,1,OO,260,870,1684,1393
20,2,F9,983,131,801,1409
23,5,US,983,224,1908,5
7,1,F9,260,870,505,626
26,2,UA,131,224,488,1697
16,1,UA,131,260,694,1336
21,4,AS,260,131,1884,541
22,3,OO,870,131,989,1589
12,3,AA,983,441,1763,518
4,7,DL,131,224,403,1347
2,5,AA,441,260,1866,1194
10,7,UA,870,441,4,1286
21,1,US,131,123,-57,345
29,6,WN,123,131,1892,1914
9,4,WN,260,983,225,768
26,7,WN,870,131,1443,694
26,6,AS,260,870,1491,1253
8,3,YV,224,260,1713,1032
14,2,HA,441,131,1864,505
14,2,B6,224,441,204,1312
7,4,AS,123,224,746,1942
11,1,US,224,983,574,372
1,3,DL,131,983,934,1838
1,5,OO,224,870,1649,571
9,3,OO,131,123,1746,867
1,5,US,870,260,370,281
16,6,MQ,870,983,1492,1685
20,4,UA,983,224,1744,1126
20,6,UA,131,441,1383,1754
4,7,9E,123,224,974,981
20,4,EV,260,441,1682,895
11,2,US,260,131,1861,927
16,3,MQ,870,260,1696,546
8,5,9E,123,224,1764,1720
29,7,EV,983,870,233,1821
16,5,MQ,983,260,419,667
2,6,DL,260,131,144,1225
11,3,UA,131,123,364,1694
11,5,UA,224,870,1064,32
19,1,MQ,983,441,1035,1140
14,2,OO,224,983,322,451
8,2,AA,224,131,1564,1277
12,7,HA,224,260,1409,1834
22,5,DL,983,131,1521,540
24,6,B6,131,224,1552,-100
18,4,US,131,870,1827,1965
5,7,OO,441,131,679,1804
8,1,OO,260,870,1766,799
27,5,MQ,131,441,1691,1476
19,4,OO,870,123,1961,1234
26,7,AA,983,123,1097,1036
2,4,F9,983,441,1537,543
25,6,DL,131,441,234,-30
8,6,FL,870,131,504,1557
15,5,FL,983,224,1315,1086
1,3,AS,870,224,221,1338
4,1,YV,870,260,1710,1208
18,7,YV,224,131,574,1038
11,5,EV,260,441,1785,40
17,3,DL,131,441,1926,1248
25,2,DL,441,983,1393,701
11,5,OO,441,870,481,1691
28,5,UA,131,224,36,1757
1,3,EV,441,260,677,86
14,4,FL,870,131,165,426
11,4,MQ,131,123,1742,15
16,7,US,260,224,819,1742
25,2,B6,131,260,1082,598
8,4,B6,983,123,1863,888
23,2,AA,123,870,1423,783
18,3,HA,123,870,1641,406
6,2,VX,870,260,1643,1276
2,4,OO,441,870,1869,1421
12,4,MQ,983,131,1239,1090
11,6,YV,123,260,1871,435
10,1,FL,983,123,1244,1956
1,6,US,131,123,1232,1733
11,4,AS,224,260,1373,1835
2,5,DL,441,224,526,1080
26,3,EV,123,260,1414,142
24,7,AS,260,870,902,378
1,5,B6,870,260,1653,369
21,3,VX,123,983,1688,265
10,1,9E,224,441,1704,1359
2,7,AS,123,260,1275,1132
18,5,F9,123,441,432,1856
28,5,AA,123,870,1474,1170
20,2,US,131,983,1690,1326
28,6,AA,441,260,822,1512
7,4,AS,224,131,1895,473
10,3,US,260,224,1988,298
17,6,MQ,870,123,865,1331
28,6,FL,123,983,967,1014
28,7,WN,441,260,1544,914
2,7,AA,441,131,42,964
19,6,DL,983,224,1019,1608
6,7,US,870,441,327,1135
19,4,B6,123,441,1692,108
17,4,HA,131,260,201,1939
31,5,B6,260,123,1530,1564
4,2,DL,131,260,841,1104
4,6,FL,870,131,292,1394
13,3,US,123,260,969,1574
12,4,MQ,870,224,357,534
8,4,B6,260,983,421,1707
17,4,VX,870,131,605,562
12,4,AS,260,131,1900,1047
18,1,YV,983,123,390,1809
8,1,US,224,441,1931,285
29,3,FL,870,123,1467,237
15,1,WN,983,260,1263,51
9,7,B6,260,983,1415,659
10,3,F9,870,983,1596,1070
9,1,B6,441,983,797,1796
9,5,OO,131,123,1655,453
7,7,HA,123,131,1719,909
30,3,FL,131,870,1179,611
22,4,DL,260,870,1890,1052
4,3,WN,441,260,971,1006
14,6,B6,123,224,679,1343
5,3,UA,224,983,1298,1478
7,2,WN,123,131,524,261
9,1,UA,224,131,1311,196
19,6,UA,260,123,1018,442
12,7,F9,260,441,1871,1289
13,5,AA,123,983,1991,1021
30,2,DL,441,131,1696,540
5,4,HA,870,123,741,1156
22,2,HA,123,441,1901,331
5,4,OO,441,224,548,1748
5,4,F9,224,260,1738,1731
15,3,WN,441,870,1275,1975
28,1,AS,260,131,1476,1728
15,7,AS,441,260,518,1085
20,2,EV,983,131,724,1608
21,4,FL,870,983,1551,1574
23,7,DL,131,983,1253,841
14,4,HA,870,441,664,30
13,1,HA,224,123,339,1881
1,3,MQ,870,131,1138,68
22,5,MQ,224,131,675,717
11,7,B6,123,441,1997,-36
13,3,DL,123,870,545,922
18,1,B6,870,224,809,1951
24,5,UA,131,441,694,194
9,7,MQ,123,983,1882,286
8,3,EV,983,870,1200,245
13,7,WN,123,441,-50,1948
8,6,VX,870,224,1346,144
2,2,WN,983,870,615,487
18,6,F9,983,870,492,1279
26,5,F9,123,441,1645,306
11,1,WN,260,224,413,166
10,1,EV,123,131,1223,1866
29,5,OO,260,131,-28,1516
20,5,EV,224,441,52,1856
6,7,WN,441,983,1520,1613
18,2,WN,983,123,280,1502
30,2,B6,131,441,1091,71
16,2,AA,870,224,1757,238
19,1,HA,983,224,-59,535
11,7,VX,123,260,625,1529
16,1,FL,260,123,1065,1917
27,3,YV,983,131,603,158
15,2,B6,224,260,1252,613
26,7,HA,224,131,608,453
22,6,FL,131,870,1243,948
10,5,MQ,123,260,1111,1904
10,2,EV,260,983,1972,1545
12,5,9E,260,983,1761,113
27,6,FL,123,870,1004,1655
14,5,MQ,224,870,1858,1335
21,3,DL,983,441,1047,1277
18,4,UA,131,224,58,-45
16,6,YV,260,441,28,122
4,4,F9,441,224,289,218
25,3,DL,260,224,1058,690
4,7,UA,224,260,1622,1622
4,1,EV,983,123,1179,1561
29,5,HA,123,260,755,1238
28,4,FL,224,123,613,1469
19,2,EV,123,441,1488,1031
13,7,MQ,224,870,846,379
10,1,F9,870,123,679,331
16,1,YV,123,260,395,1108
30,6,9E,983,870,89,1269
20,6,UA,260,123,18,201
1,1,US,131,441,1591,1706
21,3,FL,260,224,1608,825
12,1,OO,983,131,1670,877
9,1,MQ,983,224,15,514
26,5,VX,441,224,1861,300
14,3,WN,123,870,-12,590
6,2,UA,983,131,1725,1703
3,6,AS,870,983,79,1404
16,3,HA,870,123,519,426
28,6,OO,441,870,1324,568
11,5,YV,870,123,372,1542
18,7,MQ,260,441,304,1855
28,1,EV,123,983,173,957
9,1,FL,224,441,1099,1951
29,3,WN,983,260,1700,788
30,2,YV,123,441,204,1824
9,1,DL,260,441,1578,1547
10,3,AA,131,983,1341,1848
7,3,DL,441,123,400,271
29,1,YV,870,260,18,1484
21,1,B6,123,224,324,414
18,2,EV,870,224,259,1763
31,2,US,224,123,1825,1459
9,1,DL,983,870,160,161
30,6,US,441,260,1090,431
24,1,YV,260,870,508,1091
14,7,9E,123,260,742,1010
6,3,EV,260,441,400,938
29,3,VX,870,983,1687,491
5,2,MQ,983,131,155,1642
24,1,EV,983,224,1631,1993
2,2,UA,983,870,300,1284
8,3,WN,131,224,1501,1204
28,7,OO,224,123,1074,1639
7,7,MQ,983,260,303,1674
19,7,US,260,983,-61,1661
21,7,AS,123,983,323,293
16,6,B6,441,224,816,1090
24,7,MQ,441,870,330,-52
20,7,AA,870,131,1880,1654
24,3,YV,131,441,1439,119
26,7,MQ,123,131,-44,1023
22,3,9E,123,441,1061,1900
8,2,9E,983,870,812,1420
28,5,OO,441,260,918,1669
16,1,B6,260,131,1647,1956
5,7,UA,260,983,888,213
16,7,US,441,260,99,940
7,4,DL,123,131,238,373
20,4,YV,131,983,1000,-27
12,2,DL,441,131,1241,1351
12,4,F9,123,131,1956,176
15,6,F9,131,983,1499,1531
13,2,FL,131,123,1079,215
4,1,UA,870,441,1003,44
24,6,VX,260,441,627,1898
29,5,DL,131,441,1991,120
26,2,EV,870,131,402,514
15,5,US,441,123,471,508
7,2,EV,260,224,659,1248
16,2,UA,870,260,-91,777
31,7,WN,131,983,404,1639
15,6,B6,224,441,969,276
26,2,OO,224,983,1925,672
11,6,OO,224,260,852,1907
6,7,B6,260,983,1167,518
9,2,AA,123,131,1699,876
4,3,YV,870,983,168,1077
2,7,US,224,983,456,1251
26,1,UA,224,441,1370,1913
26,6,MQ,870,131,1519,1109
16,2,YV,441,224,1326,1758
17,6,B6,224,260,1629,192
5,1,MQ,224,131,1213,324
29,6,EV,123,441,880,749
1,4,US,123,260,668,1427
2,2,9E,260,441,1558,1042
23,6,B6,131,983,598,764
5,2,MQ,224,441,596,36
26,2,US,131,870,1843,142
19,3,HA,260,441,329,918
17,3,YV,870,123,740,1864
4,2,B6,131,224,1637,661
21,1,DL,224,870,756,1728
4,5,MQ,123,983,205,1739
10,3,MQ,260,131,-88,708
9,6,YV,870,441,847,405
26,2,YV,123,224,150,924
13,2,AS,131,983,1400,1182
15,7,OO,983,123,-38,-37
30,3,US,983,224,1979,433
30,3,B6,260,224,409,1993
18,7,FL,123,441,851,1218
24,5,9E,123,224,1915,1871
25,2,US,131,260,1891,1350
3,3,WN,224,870,1107,310
7,6,AA,983,224,1727,-34
14,6,OO,870,260,149,1544
3,1,EV,224,260,1664,282
11,3,MQ,123,131,4,903
24,1,HA,870,224,947,133
16,5,EV,224,870,1810,-66
16,5,HA,260,224,12,1596
19,2,AA,123,131,-41,1074
5,1,OO,983,131,489,295
27,3,YV,870,224,1122,420
18,3,OO,983,870,898,503
2,7,WN,983,260,1245,450
20,1,US,131,441,796,1475
20,6,B6,260,870,429,-1
6,6,AA,260,870,1315,1852
20,1,MQ,131,441,1185,1214
4,5,WN,123,131,977,1037
11,6,YV,983,870,225,1731
6,1,US,983,260,966,127
29,1,UA,441,983,1234,1619
1,5,FL,870,983,98,379
21,4,US,441,870,894,45
8,3,EV,123,260,1141,36
21,5,AA,983,441,1487,1860
3,7,9E,123,131,1013,1675
17,3,DL,983,260,100,-45
2,1,AS,123,983,1588,943
9,5,YV,260,983,1477,764
31,5,YV,983,441,1337,597
1,3,F9,983,870,1055,1523
11,4,WN,870,224,147,240
2,6,OO,224,131,1257,224
4,2,B6,123,131,1473,1345
22,3,AA,224,441,381,1407
20,1,AS,131,983,884,345
15,7,EV,983,123,1936,951
14,6,9E,123,441,1870,1883
22,4,HA,260,441,315,63
25,7,FL,441,224,913,398
13,4,AA,131,870,564,1383
4,4,9E,983,870,1098,1038
14,3,UA,870,131,1968,637
10,1,MQ,983,441,658,1982
28,1,MQ,260,123,1718,420
22,6,9E,983,441,1919,543
15,6,US,260,131,278,990
17,5,AS,260,983,-19,-80
10,4,US,131,441,944,1559
5,6,AS,224,131,1960,1924
21,4,MQ,131,123,1859,1527
22,7,OO,441,260,1612,943
16,2,YV,260,131,85,1217
28,2,UA,224,983,356,308
15,1,WN,260,131,419,1728
14,7,YV,983,870,1671,1641
25,1,EV,441,870,393,677
13,7,9E,983,224,416,1302
21,5,HA,131,441,363,1736
16,7,DL,870,131,1354,1622
11,5,B6,260,870,7,1435
14,6,HA,260,441,1602,1886
10,7,9E,123,441,1724,1855
9,1,UA,870,123,1744,1817
12,6,DL,123,224,250,1374
9,5,AS,983,260,46,1213
5,3,VX,870,983,786,1909
30,6,9E,983,260,1362,1278
23,6,OO,441,983,1498,1579
27,3,9E,224,260,652,-87
1,5,US,441,983,783,-60
6,4,OO,441,870,435,485
19,3,OO,870,260,146,1016
24,6,WN,260,224,1551,-7
30,4,DL,224,870,667,1803
29,3,9E,870,441,606,1069
12,1,AA,224,441,1874,1530
14,3,MQ,260,123,1858,1930
22,5,9E,260,870,471,1039
14,3,EV,870,123,357,1495
14,5,US,224,441,-12,1828
11,5,FL,260,224,1310,47
20,1,UA,123,870,1649,1851
16,5,F9,131,123,752,119
2,1,EV,870,441,705,783
10,7,DL,260,441,479,754
10,2,FL,260,870,1670,619
20,3,B6,260,983,-85,269
22,5,UA,441,870,382,383
6,5,AS,441,260,1622,976
3,1,F9,123,224,1792,286
30,3,UA,983,870,292,236
1,7,HA,441,224,844,143
31,4,WN,983,131,1672,939
19,3,HA,224,260,751,1872
24,3,FL,983,441,1951,1128
16,6,OO,870,224,888,1155
21,7,US,441,131,119,897
6,7,YV,123,441,1845,459
15,5,HA,441,123,205,1542
2,7,US,224,983,1343,710
15,5,F9,224,870,1038,1150
17,2,YV,441,260,488,1516
15,7,OO,131,441,885,1989
19,7,9E,441,131,224,602
31,4,YV,260,131,578,1974
9,4,VX,870,260,241,113
15,4,FL,983,123,1444,1460
27,6,AS,983,224,310,1197
3,6,AA,870,224,476,-26
9,1,DL,983,123,1784,318
5,5,9E,131,123,921,917
30,2,WN,870,123,1392,1693
10,5,VX,131,123,809,1364
3,5,HA,983,123,1415,756
3,1,B6,123,441,1224,1993
13,4,MQ,983,260,275,796
23,1,EV,870,123,1788,1027
3,4,UA,131,224,1599,13
8,1,FL,260,870,324,1723
7,2,OO,224,870,81,241
4,6,AS,260,123,603,1594
27,7,FL,224,123,552,969
14,1,HA,123,260,1461,1270
19,4,VX,983,441,117,600
28,1,9E,441,983,922,1298
2,7,9E,131,441,1829,241
23,7,DL,123,131,33,1140
3,3,MQ,983,123,186,360
20,7,WN,131,983,138,518
20,7,HA,870,260,1022,1925
14,4,AA,870,131,1240,951
13,2,US,131,983,1834,1333
6,2,AS,123,983,1541,968
13,5,9E,260,123,1948,1599
25,6,OO,260,123,1282,956
17,2,OO,123,441,1943,347
10,5,B6,260,123,1467,127
1,1,OO,983,131,1252,1350
18,2,VX,870,123,1914,1462
29,1,9E,260,983,1009,1086
29,3,F9,123,983,967,493
16,7,DL,441,870,148,1319
3,3,B6,260,123,831,1695
22,4,FL,441,131,1582,1988
31,4,AA,983,131,1101,485
14,6,B6,983,123,1107,513
15,4,EV,260,123,1698,-57
18,1,9E,123,870,800,1644
16,2,MQ,983,131,1814,1503
4,6,AA,870,441,1181,930
26,1,US,123,870,54,19
14,1,EV,260,870,1772,1324
23,6,DL,260,123,-78,1738
9,2,AS,870,131,1406,1385
4,5,WN,870,260,1879,1875
14,4,OO,260,123,437,278
6,7,FL,131,441,852,1126
9,2,DL,131,123,518,353
15,2,UA,983,224,1887,809
31,7,YV,224,870,1048,122
19,1,FL,131,441,84,1314
26,3,AS,131,260,1805,1501
28,5,DL,131,441,271,622
11,7,VX,441,224,428,149
14,1,DL,131,224,56,509
27,6,AA,983,870,186,1552
6,6,AA,260,441,1531,886
8,3,US,870,123,1340,332
13,4,VX,983,123,214,1684
5,5,VX,441,870,1322,1524
7,4,AA,260,441,443,1373
17,4,HA,224,870,491,148
6,3,9E,131,224,1372,88
31,1,VX,260,131,998,-25
18,7,YV,131,870,736,1939
30,2,AS,123,131,380,129
1,4,VX,123,441,1221,1099
31,2,MQ,131,983,11,-77
2,2,US,983,870,1596,-95
20,6,OO,441,131,56,1472
28,7,MQ,983,131,1826,1427
10,3,YV,131,123,108,1189
27,2,AA,441,131,976,1824
16,6,DL,123,224,554,1765
12,1,HA,870,983,-83,95
26,1,B6,983,441,1242,1910
16,2,DL,983,260,1058,637
1,4,FL,870,983,1991,574
26,1,YV,131,983,570,1310
6,1,UA,983,224,473,1377
27,3,AA,123,983,379,672
9,4,EV,983,224,276,1692
16,6,UA,131,260,-45,1380
28,5,B6,123,224,994,259
12,6,EV,131,123,1085,317
31,6,DL,224,123,1917,957
9,6,UA,441,123,177,1256
20,7,HA,870,131,785,530
23,5,F9,870,260,1467,986
17,4,HA,870,224,72,517
6,7,HA,441,983,98,1437
14,2,WN,123,983,85,1697
10,7,B6,123,224,733,1854
28,3,EV,224,131,460,1181
19,2,WN,131,123,1494,1076
14,3,HA,260,224,1651,1333
7,1,AS,441,260,1190,1046
18,7,B6,983,870,1407,29
19,3,B6,260,131,1102,1462
26,6,B6,441,224,1733,1861
8,6,AA,870,224,427,712
5,7,HA,123,983,885,809
17,6,MQ,441,131,324,1483
11,1,F9,123,224,1930,-34
1,7,AS,983,123,904,1683
17,3,YV,870,260,64,1946
13,1,FL,441,224,1800,1188
17,5,WN,870,441,1647,729
1,3,HA,870,131,1888,692
27,5,F9,131,123,724,677
19,4,DL,260,123,282,595
16,1,YV,983,870,1382,306
30,4,F9,131,441,327,-87
22,6,WN,131,260,670,1553
30,6,FL,870,131,1970,178
31,5,VX,870,131,-54,-44
28,7,EV,870,260,553,1892
10,6,FL,131,123,1413,603
9,4,US,131,441,1962,-5
25,1,YV,870,131,449,542
4,6,YV,441,983,1713,-66
2,5,AA,224,123,768,982
1,5,UA,131,441,958,954
18,5,AA,131,870,1012,910
14,7,US,224,983,1444,1775
5,4,AA,441,260,648,309
22,5,DL,224,123,1629,1630
14,3,AA,441,260,1211,1851
10,2,DL,441,260,1942,-65
7,4,FL,260,441,1269,887
5,4,OO,870,123,-6,1076
26,3,OO,123,983,303,862
15,2,EV,441,260,1062,584
22,3,VX,123,870,463,1006
20,3,9E,870,131,908,704
16,5,FL,260,123,1741,825
12,6,OO,441,123,1573,1680
17,3,DL,224,123,1704,1023
9,1,B6,441,870,1260,1711
14,4,F9,870,983,378,1889
11,7,WN,131,441,1304,412
22,7,AS,983,260,513,977
26,4,VX,983,131,1761,614
19,5,AA,131,224,1797,563
14,4,9E,224,441,78,1675
4,3,9E,441,123,326,832
15,6,MQ,131,224,1567,795
5,7,HA,224,131,1498,464
21,3,WN,224,983,1952,1625
14,4,EV,224,131,147,828
12,4,9E,983,870,112,1178
21,1,AS,224,870,559,1581
8,6,UA,224,870,-84,1533
24,1,F9,123,260,1652,1589
28,4,AA,260,983,1677,209
26,1,EV,983,131,-74,92
14,4,UA,131,123,1223,1165
30,6,MQ,983,260,58,123
29,5,9E,123,870,1538,433
28,4,AS,441,260,540,-83
6,7,F9,441,983,1292,1974
30,7,HA,870,441,131,1944
6,1,WN,260,224,1525,1429
19,1,AA,260,870,1732,142
22,6,VX,441,131,169,383
3,2,9E,260,870,-97,501
31,1,WN,983,123,1004,621
14,7,9E,224,870,904,1170
21,3,WN,260,131,1286,474
22,3,AA,870,441,1210,688
29,4,9E,983,870,225,234
6,5,UA,870,123,1343,687
18,6,OO,441,131,1306,1371
29,5,OO,131,441,1196,667
24,1,UA,123,983,1223,570
24,7,FL,260,131,835,103
13,3,MQ,260,123,-17,908
20,4,YV,441,224,1043,1107
8,2,F9,441,983,1166,1313
17,4,OO,441,870,1056,120
31,4,F9,983,870,972,1511
30,5,OO,441,983,515,1988
25,3,B6,224,441,-59,1579
29,7,EV,870,441,-11,31
15,5,AS,131,260,1094,611
6,5,MQ,131,260,170,1453
5,1,F9,441,983,1959,418
17,3,OO,870,983,106,637
19,1,DL,983,131,1302,1389
19,5,EV,870,131,1381,969
22,3,VX,224,983,1334,379
25,2,AS,441,224,737,986
23,7,YV,983,123,9,-18
7,1,MQ,870,441,1246,1097
30,4,9E,224,983,1235,-16
7,6,B6,441,870,539,569
4,7,EV,123,441,647,1511
5,1,EV,983,441,1208,948
18,5,HA,983,870,1802,1766
2,3,DL,123,870,1718,2
31,6,DL,131,983,1547,433
7,2,YV,870,441,1557,634
22,7,HA,983,441,432,1650
5,1,OO,983,870,115,945
2,4,MQ,441,870,1706,1942
11,2,HA,870,441,1680,699
26,1,AS,870,131,1382,1035
28,6,MQ,983,123,1976,1384
29,5,F9,870,441,578,1537
24,5,DL,260,224,312,1617
4,3,US,260,983,579,1872
28,7,OO,983,870,304,1379
24,2,HA,441,983,738,189
19,7,MQ,441,870,191,773
27,4,US,441,983,1468,160
24,1,YV,131,870,1454,1377
5,1,DL,441,123,-17,77
17,4,AS,224,870,1361,1800
12,1,F9,123,260,1233,831
2,7,WN,131,441,691,291
1,3,HA,131,441,1931,1469
6,6,YV,131,224,587,1939
27,7,VX,983,441,667,633
22,5,OO,870,131,1199,696
24,3,FL,123,260,965,745
5,7,DL,131,870,1720,1231
7,6,B6,870,131,1171,1127
20,3,B6,983,441,1438,1006
19,7,VX,983,441,620,976
18,3,DL,441,224,477,1919
3,7,UA,870,441,1745,836
14,5,US,441,260,-78,1721
22,1,F9,123,983,1331,263
26,1,HA,441,123,267,1679
1,4,UA,870,224,331,1021
12,4,WN,983,441,216,1571
24,4,VX,260,870,-61,277
2,6,9E,441,983,860,1014
1,2,VX,123,260,1423,1301
23,3,YV,870,260,1416,1617
28,7,VX,260,441,1385,1775
5,5,OO,224,441,1864,1132
11,1,WN,123,260,1228,-14
5,2,MQ,260,441,123,1116
25,6,FL,260,870,380,1172
21,1,WN,441,870,300,1436
8,7,YV,260,983,800,-49
25,7,AS,983,224,575,-100
17,1,WN,870,441,510,729
26,6,VX,123,131,356,1340
16,1,AA,260,123,1668,1530
20,1,MQ,123,870,1675,1782
19,1,9E,123,983,385,389
27,5,OO,870,441,1714,1664
4,5,AS,441,224,1589,1715
30,5,VX,123,131,99,1789
14,7,EV,983,131,509,512
8,1,OO,131,260,1173,1821
18,5,F9,870,131,948,787
20,4,VX,870,983,1664,624
30,5,FL,870,983,859,-50
19,6,YV,260,123,165,1228
27,3,UA,983,870,-35,373
28,7,HA,260,224,1475,1752
24,6,EV,260,224,168,1241
25,6,EV,870,260,1034,-28
30,5,FL,131,224,1103,1561
21,7,B6,983,131,882,1740
26,3,AA,123,870,1040,586
22,1,UA,441,224,1572,865
3,7,MQ,870,131,383,156
17,6,EV,983,123,888,1461
26,1,DL,260,131,1029,1702
10,4,AS,131,123,1052,972
22,7,EV,123,983,1245,302
20,3,F9,131,224,1925,281
21,1,FL,260,441,1677,122
17,7,WN,123,131,104,1631
3,7,AS,260,131,1162,230
14,7,VX,870,441,293,321
22,2,9E,870,260,568,-92
2,5,DL,870,260,1302,1311
9,6,DL,131,224,944,1864
22,5,US,870,441,1883,623
2,2,AA,983,123,708,242
24,7,WN,983,123,278,1732
18,5,WN,983,131,629,523
20,3,YV,441,983,1617,981
20,3,UA,441,123,1972,767
3,5,AA,224,983,238,-59
8,2,9E,224,870,448,493
23,7,OO,870,260,124,1240
28,6,FL,131,983,1631,1973
20,6,UA,224,260,1418,981
9,3,FL,224,441,274,887
1,1,B6,131,441,1183,1288
20,3,B6,870,260,1418,320
18,7,UA,224,131,1409,917
16,3,DL,224,260,1965,783
8,1,YV,131,870,1209,583
5,6,MQ,260,983,502,1041
23,2,B6,224,983,737,1331
16,7,WN,260,441,1234,1690
1,4,HA,224,131,812,1431
14,6,9E,123,260,1234,1235
2,3,FL,441,131,1098,70
18,2,VX,870,441,666,1396
17,4,FL,441,983,675,1750
29,7,FL,123,870,1379,1975
7,4,DL,870,441,147,1404
5,7,F9,983,131,1612,488
30,6,EV,260,224,1574,1784
3,1,UA,983,123,710,455
24,1,HA,441,870,1131,290
30,4,OO,260,983,1282,1455
18,5,WN,260,441,766,1897
15,5,OO,123,224,-68,27
28,3,MQ,260,441,1972,654
18,6,EV,131,260,620,514
22,7,VX,441,224,1252,1755
12,7,HA,441,260,1893,1493
11,1,FL,983,260,1242,1470
5,1,HA,224,260,1049,1570
22,3,F9,260,983,1483,399
2,4,EV,224,131,1440,81
19,5,HA,441,870,977,1292
31,4,HA,123,260,522,477
5,5,VX,123,870,-40,1153
16,5,UA,441,224,1929,333
8,4,HA,260,123,-49,1375
11,6,WN,870,131,621,1194
22,5,VX,441,123,1129,200
11,2,DL,224,260,1471,27
3,1,YV,131,123,307,1056
6,2,VX,131,441,5,901
17,1,US,260,870,1970,1072
7,7,OO,983,260,450,362
6,4,OO,260,224,1930,1606
26,2,EV,224,131,210,1965
8,5,AS,123,983,885,91
16,5,OO,260,131,1249,1439
26,3,FL,131,441,380,397
3,7,OO,131,123,1043,1795
3,6,MQ,224,131,329,403
12,5,YV,224,870,1166,1487
2,2,HA,123,224,337,444
17,1,YV,123,870,-31,1163
8,7,F9,224,441,1923,1189
18,1,EV,131,260,1200,583
7,1,9E,123,870,376,1460
28,4,FL,983,224,1523,266
4,1,UA,131,260,822,296
29,7,EV,123,260,1782,640
3,2,VX,260,983,595,539
21,1,EV,224,131,781,1738
1,7,EV,123,224,1176,-80
13,5,VX,123,983,237,867
2,4,OO,260,870,485,1910
21,6,AS,224,123,1392,98
19,5,DL,441,260,1677,738
29,3,MQ,441,260,887,747
4,4,FL,983,123,1625,440
2,3,9E,983,123,1447,389
2,3,EV,870,224,1284,311
22,2,DL,224,260,1521,1715
28,7,F9,224,123,1101,-100
3,6,HA,870,983,1284,1618
8,2,AA,870,983,810,1472
17,3,OO,224,441,1038,721
4,5,US,224,131,1965,-21
1,7,AS,441,123,317,1505
13,4,UA,224,441,79,278
14,5,MQ,441,983,396,997
1,7,DL,870,983,822,947
29,3,UA,260,441,1992,1089
10,6,FL,870,441,140,300
25,6,DL,131,123,475,774
4,4,UA,224,123,330,-72
1,7,B6,870,441,1893,1329
11,1,FL,123,870,1496,1790
12,7,DL,870,441,1049,1543
21,2,F9,123,870,1062,703
22,4,UA,441,131,1640,1944
1,2,DL,260,224,953,1891
27,2,VX,123,260,1290,831
13,7,AS,983,870,262,934
24,6,OO,983,224,371,1693
7,1,AS,983,260,1388,1408
31,5,AA,983,123,103,494
29,1,WN,441,131,1333,1149
11,4,9E,870,224,453,1739
19,3,HA,441,224,1590,280
1,5,FL,123,131,969,1224
17,1,9E,123,441,1663,1117
5,7,HA,870,123,1613,-76
4,4,AA,870,983,1652,-48
12,2,US,224,260,1223,728
3,2,9E,441,260,282,1743
6,5,DL,870,224,1318,1125
12,3,AA,123,870,294,1490
20,1,UA,224,870,998,574
15,2,HA,131,123,765,1563
29,1,DL,131,441,570,1633
12,4,B6,441,260,459,149
10,4,9E,260,870,1574,1864
15,5,UA,870,983,1466,594
18,3,UA,983,123,137,218
8,7,F9,441,983,1358,1819
19,2,WN,123,131,390,-67
12,6,US,224,131,338,927
22,7,F9,224,131,1220,1266
8,2,WN,224,123,1281,382
28,7,AA,131,123,1329,660
26,5,AA,131,224,1287,697
16,2,DL,123,870,821,117
29,5,AS,224,131,-24,328
21,4,YV,441,870,1545,482
28,1,B6,441,260,-29,1245
29,1,YV,123,870,43,1349
30,7,AS,870,983,1326,1036
19,1,AS,123,870,912,1988
16,2,AS,870,260,906,376
30,6,US,260,441,1426,1592
20,3,YV,870,260,569,1444
14,2,FL,224,441,1849,794
31,2,OO,224,983,75,680
20,1,AA,441,260,1237,1575
22,7,B6,870,983,987,157
10,2,DL,441,224,1736,1526
28,2,F9,131,441,1976,1718
18,1,WN,870,441,36,1350
21,1,B6,260,441,1828,-70
9,2,MQ,224,441,1652,884
24,6,HA,870,983,1794,921
3,2,EV,131,123,976,689
7,3,OO,983,123,388,1691
5,4,B6,441,131,167,345
15,4,FL,441,983,3,1723
15,5,OO,224,983,837,1308
9,7,US,983,123,1329,1610
15,2,EV,260,983,300,1523
11,5,FL,131,260,1556,1548
21,6,DL,224,870,-44,999
7,1,B6,224,131,1121,1398
24,1,VX,870,131,1429,1675
17,1,9E,123,131,180,1981
2,7,F9,441,131,1052,1064
6,5,FL,870,441,1670,168
9,6,VX,870,224,39,1773
27,2,EV,224,870,972,699
17,1,HA,441,123,1749,447
19,6,HA,260,224,-72,1151
21,2,DL,983,123,841,1035
21,1,VX,131,123,1072,1907
19,2,OO,870,983,709,1567
7,2,OO,131,123,438,560
26,6,B6,441,870,207,1390
