DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
7,7,VX,109,3,1635,1209,7279.162725889051,9.042
26,6,F9,3,792,809,336,8915.228993127932,11.074
18,7,YV,886,332,1194,492,3893.6439113504675,4.836
27,2,OO,3,792,1766,503,8915.228993127932,11.074
5,6,AA,109,792,1211,1165,1757.5144378014597,2.183
4,3,OO,109,342,783,1927,3661.994203798179,4.549
31,4,AA,792,342,1264,525,5375.959018836008,6.678
7,7,MQ,3,342,115,633,3665.1453832726484,4.552
24,4,AS,3,886,552,-12,846.0814777372083,1.051
11,4,OO,109,886,1326,1503,6552.633501250248,8.139
17,6,AS,886,332,1056,699,3893.6439113504675,4.836
13,1,F9,342,109,1224,121,3661.994203798179,4.549
10,4,FL,3,342,463,1709,3665.1453832726484,4.552
10,2,HA,342,886,793,701,3029.839200755093,3.763
1,3,B6,342,3,504,1442,3665.1453832726484,4.552
27,2,AA,886,342,293,1356,3029.839200755093,3.763
31,1,B6,886,13796,1286,1676,3313.4138607753753,4.116
24,4,MQ,13796,342,39,386,947.0295464431748,1.176
16,3,FL,13796,886,1437,267,3313.4138607753753,4.116
28,7,VX,3,886,1027,1723,846.0814777372083,1.051
4,1,EV,792,332,399,1903,4249.405851578451,5.278
30,5,MQ,342,3,-6,1864,3665.1453832726484,4.552
24,1,FL,792,342,1472,1883,5375.959018836008,6.678
14,3,F9,342,3,307,1232,3665.1453832726484,4.552
30,7,FL,332,342,1560,-20,1489.3221786415754,1.85
27,5,OO,886,109,161,408,6552.633501250248,8.139
31,6,B6,3,13796,640,637,3766.5306391462927,4.678
15,7,US,332,109,403,60,2721.448309465295,3.38
7,6,FL,13796,109,259,951,3967.0282495914184,4.927
3,1,AS,3,332,1389,602,4674.552336619661,5.806
1,2,AS,886,342,89,1101,3029.839200755093,3.763
15,2,OO,342,109,1181,1342,3661.994203798179,4.549
17,2,B6,109,3,83,871,7279.162725889051,9.042
5,3,HA,332,13796,449,784,2326.057237259234,2.889
9,2,WN,109,792,204,944,1757.5144378014597,2.183
21,2,VX,792,886,1768,241,8143.046916192439,10.115
14,6,F9,792,342,734,189,5375.959018836008,6.678
9,6,HA,342,3,1424,1994,3665.1453832726484,4.552
14,7,F9,109,13796,1195,1676,3967.0282495914184,4.927
31,5,MQ,886,332,217,1006,3893.6439113504675,4.836
4,6,WN,332,109,170,1249,2721.448309465295,3.38
12,3,9E,342,332,499,824,1489.3221786415754,1.85
4,4,MQ,792,332,1450,330,4249.405851578451,5.278
6,5,AS,3,332,1905,291,4674.552336619661,5.806
23,5,AS,109,792,1010,305,1757.5144378014597,2.183
11,7,VX,332,13796,640,1313,2326.057237259234,2.889
22,7,VX,3,342,1853,422,3665.1453832726484,4.552
22,5,F9,792,332,417,484,4249.405851578451,5.278
24,3,AA,886,109,1416,920,6552.633501250248,8.139
14,6,YV,342,109,649,1697,3661.994203798179,4.549
17,3,9E,792,886,1652,837,8143.046916192439,10.115
28,1,AS,792,342,1565,1180,5375.959018836008,6.678
21,1,EV,3,332,883,283,4674.552336619661,5.806
2,1,AS,13796,109,1918,-57,3967.0282495914184,4.927
17,6,F9,886,342,1864,1939,3029.839200755093,3.763
22,5,B6,109,342,1560,-44,3661.994203798179,4.549
30,7,DL,109,13796,1640,1313,3967.0282495914184,4.927
22,7,AA,13796,342,1737,590,947.0295464431748,1.176
29,2,FL,342,109,207,1403,3661.994203798179,4.549
17,3,AA,3,13796,1631,1929,3766.5306391462927,4.678
12,1,US,886,13796,923,382,3313.4138607753753,4.116
16,3,9E,792,3,772,-91,8915.228993127932,11.074
19,4,HA,342,3,1148,45,3665.1453832726484,4.552
28,4,AA,886,109,1357,-76,6552.633501250248,8.139
11,3,UA,109,886,338,-79,6552.633501250248,8.139
6,4,UA,792,342,-64,315,5375.959018836008,6.678
7,1,F9,886,3,1582,407,846.0814777372083,1.051
5,7,9E,886,332,826,1827,3893.6439113504675,4.836
10,3,WN,886,792,646,1003,8143.046916192439,10.115
22,7,YV,332,886,562,472,3893.6439113504675,4.836
14,1,UA,792,342,712,353,5375.959018836008,6.678
2,2,VX,13796,792,1624,1256,5724.425114422574,7.111
22,2,OO,332,13796,988,386,2326.057237259234,2.889
18,4,F9,886,3,1230,1537,846.0814777372083,1.051
30,6,VX,109,342,438,349,3661.994203798179,4.549
5,2,UA,332,3,1948,-45,4674.552336619661,5.806
8,1,US,3,342,1659,-68,3665.1453832726484,4.552
10,3,OO,886,3,238,1656,846.0814777372083,1.051
5,6,FL,13796,109,921,1051,3967.0282495914184,4.927
28,3,MQ,3,332,1657,712,4674.552336619661,5.806
26,7,B6,886,342,1957,642,3029.839200755093,3.763
21,6,F9,13796,109,839,393,3967.0282495914184,4.927
2,3,HA,13796,886,498,1646,3313.4138607753753,4.116
7,1,AA,332,109,1457,1568,2721.448309465295,3.38
23,6,MQ,109,792,808,1276,1757.5144378014597,2.183
2,5,WN,886,3,111,1146,846.0814777372083,1.051
12,3,UA,332,792,1612,911,4249.405851578451,5.278
6,1,DL,792,332,113,1217,4249.405851578451,5.278
16,3,B6,13796,792,1664,657,5724.425114422574,7.111
12,3,AS,792,886,356,296,8143.046916192439,10.115
22,5,F9,342,332,1256,1376,1489.3221786415754,1.85
24,7,UA,342,792,875,1030,5375.959018836008,6.678
13,1,B6,13796,109,434,392,3967.0282495914184,4.927
31,6,HA,332,109,690,1725,2721.448309465295,3.38
31,5,US,332,3,1134,1842,4674.552336619661,5.806
18,6,F9,3,13796,79,423,3766.5306391462927,4.678
18,6,9E,13796,886,1322,1399,3313.4138607753753,4.116
23,1,WN,886,342,177,1877,3029.839200755093,3.763
30,5,DL,886,109,583,1022,6552.633501250248,8.139
10,1,AA,342,13796,679,1528,947.0295464431748,1.176
18,7,EV,886,342,577,1693,3029.839200755093,3.763
13,5,VX,3,109,1541,1012,7279.162725889051,9.042
1,2,HA,13796,3,-64,2000,3766.5306391462927,4.678
23,6,9E,886,109,1142,802,6552.633501250248,8.139
9,5,B6,792,342,600,817,5375.959018836008,6.678
8,3,AA,332,109,506,1037,2721.448309465295,3.38
28,7,AA,13796,792,919,760,5724.425114422574,7.111
1,6,UA,109,332,1411,1229,2721.448309465295,3.38
29,5,9E,332,342,447,1572,1489.3221786415754,1.85
11,1,DL,109,792,1356,798,1757.5144378014597,2.183
6,3,DL,342,792,335,1464,5375.959018836008,6.678
28,6,HA,342,792,1711,803,5375.959018836008,6.678
7,5,VX,792,3,537,1727,8915.228993127932,11.074
24,4,UA,13796,342,507,1862,947.0295464431748,1.176
6,4,FL,332,886,621,673,3893.6439113504675,4.836
31,6,FL,109,886,1055,-14,6552.633501250248,8.139
29,2,VX,792,13796,669,184,5724.425114422574,7.111
14,2,YV,13796,332,1548,310,2326.057237259234,2.889
5,6,DL,342,109,308,1447,3661.994203798179,4.549
4,7,DL,886,332,79,441,3893.6439113504675,4.836
9,2,DL,13796,332,-62,335,2326.057237259234,2.889
27,3,EV,109,342,728,470,3661.994203798179,4.549
29,4,FL,886,109,1159,1258,6552.633501250248,8.139
8,1,9E,886,13796,404,-14,3313.4138607753753,4.116
4,5,AS,3,332,320,1995,4674.552336619661,5.806
5,1,MQ,3,886,-2,828,846.0814777372083,1.051
5,3,AS,886,3,825,1475,846.0814777372083,1.051
27,1,OO,342,3,594,351,3665.1453832726484,4.552
31,3,UA,13796,332,212,1266,2326.057237259234,2.889
30,1,AA,332,792,518,629,4249.405851578451,5.278
11,5,FL,886,109,1641,515,6552.633501250248,8.139
10,5,AS,342,3,1326,325,3665.1453832726484,4.552
22,3,9E,792,886,212,-92,8143.046916192439,10.115
25,6,F9,3,13796,1211,505,3766.5306391462927,4.678
24,7,OO,886,3,175,363,846.0814777372083,1.051
31,6,9E,109,886,492,270,6552.633501250248,8.139
6,7,VX,792,13796,1344,1207,5724.425114422574,7.111
16,6,WN,886,3,1265,466,846.0814777372083,1.051
30,2,VX,3,342,1614,1936,3665.1453832726484,4.552
16,5,MQ,109,3,1475,242,7279.162725889051,9.042
14,5,MQ,109,342,257,863,3661.994203798179,4.549
7,7,DL,792,332,1384,1841,4249.405851578451,5.278
2,3,UA,13796,332,470,1107,2326.057237259234,2.889
27,7,WN,886,13796,893,763,3313.4138607753753,4.116
2,6,F9,3,13796,380,486,3766.5306391462927,4.678
1,6,WN,886,342,1422,121,3029.839200755093,3.763
22,5,EV,342,332,1853,547,1489.3221786415754,1.85
12,2,EV,332,13796,903,215,2326.057237259234,2.889
27,7,WN,332,109,513,647,2721.448309465295,3.38
5,6,AS,886,342,1825,1585,3029.839200755093,3.763
15,7,DL,342,792,1074,355,5375.959018836008,6.678
29,6,AA,13796,332,610,1961,2326.057237259234,2.889
13,7,WN,13796,332,1760,956,2326.057237259234,2.889
10,6,MQ,109,3,1635,542,7279.162725889051,9.042
17,4,F9,792,332,767,1540,4249.405851578451,5.278
8,4,FL,109,332,216,1818,2721.448309465295,3.38
21,6,VX,886,792,1458,575,8143.046916192439,10.115
21,4,HA,332,792,1005,344,4249.405851578451,5.278
12,5,US,332,3,14,881,4674.552336619661,5.806
18,1,EV,792,13796,767,-56,5724.425114422574,7.111
7,5,HA,3,792,32,884,8915.228993127932,11.074
19,5,AA,792,332,1881,87,4249.405851578451,5.278
3,3,DL,332,792,1360,1056,4249.405851578451,5.278
7,3,VX,886,109,1357,430,6552.633501250248,8.139
4,3,WN,342,3,1962,313,3665.1453832726484,4.552
1,5,VX,109,13796,1853,53,3967.0282495914184,4.927
5,6,YV,792,13796,222,282,5724.425114422574,7.111
29,2,F9,342,13796,559,1954,947.0295464431748,1.176
20,6,US,109,342,1732,437,3661.994203798179,4.549
12,5,WN,792,3,63,1487,8915.228993127932,11.074
20,5,EV,13796,3,524,1937,3766.5306391462927,4.678
5,7,AS,332,3,257,1943,4674.552336619661,5.806
11,2,AS,332,886,561,179,3893.6439113504675,4.836
12,3,EV,792,109,191,633,1757.5144378014597,2.183
9,4,9E,342,886,1710,475,3029.839200755093,3.763
16,1,UA,332,109,1074,1542,2721.448309465295,3.38
30,6,F9,886,109,1705,1402,6552.633501250248,8.139
31,3,UA,109,3,241,1592,7279.162725889051,9.042
9,6,AA,109,886,133,902,6552.633501250248,8.139
1,2,B6,342,109,1090,1439,3661.994203798179,4.549
13,7,EV,13796,109,813,1490,3967.0282495914184,4.927
22,1,UA,3,886,1808,1818,846.0814777372083,1.051
29,7,YV,342,109,346,251,3661.994203798179,4.549
4,4,WN,13796,342,717,1544,947.0295464431748,1.176
11,3,OO,792,332,770,1850,4249.405851578451,5.278
15,1,F9,332,792,1824,496,4249.405851578451,5.278
11,5,AA,342,13796,1457,155,947.0295464431748,1.176
26,4,OO,3,792,774,121,8915.228993127932,11.074
31,7,WN,13796,332,1005,932,2326.057237259234,2.889
3,2,EV,342,13796,1021,1559,947.0295464431748,1.176
28,6,YV,332,792,1619,776,4249.405851578451,5.278
6,7,AA,342,792,278,1655,5375.959018836008,6.678
6,2,UA,792,3,1616,1872,8915.228993127932,11.074
23,7,FL,886,109,1689,1352,6552.633501250248,8.139
13,7,DL,342,109,713,218,3661.994203798179,4.549
19,5,F9,342,3,1226,1196,3665.1453832726484,4.552
29,4,F9,332,13796,1945,1196,2326.057237259234,2.889
14,3,DL,332,342,1745,414,1489.3221786415754,1.85
21,5,B6,342,886,49,795,3029.839200755093,3.763
14,6,FL,342,13796,1446,785,947.0295464431748,1.176
31,2,DL,792,13796,1416,1390,5724.425114422574,7.111
29,3,B6,332,792,1944,1767,4249.405851578451,5.278
12,3,WN,886,3,1275,364,846.0814777372083,1.051
14,3,FL,13796,886,566,1685,3313.4138607753753,4.116
28,6,WN,886,792,1060,306,8143.046916192439,10.115
3,6,DL,332,3,1584,324,4674.552336619661,5.806
25,5,B6,886,342,1719,1961,3029.839200755093,3.763
22,3,WN,109,332,767,812,2721.448309465295,3.38
18,4,B6,3,886,701,1823,846.0814777372083,1.051
31,7,YV,332,792,1591,1521,4249.405851578451,5.278
26,2,AS,332,792,996,983,4249.405851578451,5.278
22,2,DL,792,886,1598,33,8143.046916192439,10.115
5,7,UA,332,3,1200,1272,4674.552336619661,5.806
14,2,VX,13796,109,689,1511,3967.0282495914184,4.927
26,5,WN,3,332,427,1499,4674.552336619661,5.806
13,3,FL,342,13796,1691,846,947.0295464431748,1.176
26,2,B6,332,342,1505,965,1489.3221786415754,1.85
6,3,HA,3,109,281,282,7279.162725889051,9.042
1,6,F9,332,886,13,222,3893.6439113504675,4.836
1,6,F9,109,886,1758,1366,6552.633501250248,8.139
21,2,AS,13796,3,693,904,3766.5306391462927,4.678
25,3,AA,342,886,1026,239,3029.839200755093,3.763
1,6,B6,13796,342,354,1780,947.0295464431748,1.176
4,2,AS,109,332,973,639,2721.448309465295,3.38
16,7,UA,332,3,751,1500,4674.552336619661,5.806
26,1,WN,332,886,201,1892,3893.6439113504675,4.836
7,6,WN,342,332,1437,1184,1489.3221786415754,1.85
26,2,FL,342,886,1123,-59,3029.839200755093,3.763
19,6,AA,13796,342,380,1304,947.0295464431748,1.176
20,5,DL,792,886,548,942,8143.046916192439,10.115
20,1,DL,332,13796,1996,524,2326.057237259234,2.889
4,2,DL,13796,792,1241,467,5724.425114422574,7.111
24,6,F9,13796,332,996,1020,2326.057237259234,2.889
31,1,UA,886,13796,1105,1813,3313.4138607753753,4.116
14,5,VX,342,886,690,924,3029.839200755093,3.763
22,7,9E,13796,3,1509,321,3766.5306391462927,4.678
10,2,HA,109,3,1898,1675,7279.162725889051,9.042
20,6,9E,886,3,1205,340,846.0814777372083,1.051
14,2,UA,109,886,1431,163,6552.633501250248,8.139
29,1,9E,886,13796,1578,1102,3313.4138607753753,4.116
31,5,UA,109,342,1531,22,3661.994203798179,4.549
26,3,WN,332,13796,661,1365,2326.057237259234,2.889
7,6,UA,13796,332,1423,494,2326.057237259234,2.889
4,1,US,3,792,-56,1247,8915.228993127932,11.074
19,7,US,13796,886,852,171,3313.4138607753753,4.116
20,2,HA,886,792,321,1038,8143.046916192439,10.115
31,7,EV,342,109,1627,1682,3661.994203798179,4.549
7,2,AA,792,3,1923,1942,8915.228993127932,11.074
14,1,B6,332,792,1754,600,4249.405851578451,5.278
19,4,MQ,109,792,-13,1067,1757.5144378014597,2.183
26,7,DL,332,342,1791,1064,1489.3221786415754,1.85
2,5,AA,13796,886,1281,-34,3313.4138607753753,4.116
4,7,WN,332,886,1132,1025,3893.6439113504675,4.836
13,1,US,792,3,1922,92,8915.228993127932,11.074
23,4,OO,886,792,397,1431,8143.046916192439,10.115
1,2,AA,109,332,-58,468,2721.448309465295,3.38
28,6,WN,332,792,827,597,4249.405851578451,5.278
24,7,UA,332,13796,-80,115,2326.057237259234,2.889
4,1,AS,792,332,207,980,4249.405851578451,5.278
20,7,VX,792,342,1005,597,5375.959018836008,6.678
15,1,F9,13796,109,1207,506,3967.0282495914184,4.927
29,7,WN,3,109,1730,401,7279.162725889051,9.042
8,5,OO,109,3,1907,1049,7279.162725889051,9.042
16,2,EV,792,342,980,1113,5375.959018836008,6.678
12,5,MQ,342,332,743,219,1489.3221786415754,1.85
2,2,DL,332,886,785,1817,3893.6439113504675,4.836
7,4,B6,3,886,1294,754,846.0814777372083,1.051
25,5,US,3,109,1177,1759,7279.162725889051,9.042
28,5,B6,342,13796,432,796,947.0295464431748,1.176
15,7,HA,792,886,1539,669,8143.046916192439,10.115
14,2,AS,332,792,318,503,4249.405851578451,5.278
24,1,MQ,886,332,-33,1787,3893.6439113504675,4.836
1,4,YV,13796,792,1341,987,5724.425114422574,7.111
3,3,WN,332,109,768,516,2721.448309465295,3.38
14,5,US,886,109,117,1707,6552.633501250248,8.139
4,1,VX,792,3,1630,694,8915.228993127932,11.074
13,2,9E,792,13796,1921,1675,5724.425114422574,7.111
2,6,MQ,332,342,354,799,1489.3221786415754,1.85
29,1,9E,332,3,877,169,4674.552336619661,5.806
9,2,VX,109,332,1505,1509,2721.448309465295,3.38
24,7,9E,332,13796,1928,742,2326.057237259234,2.889
12,6,AS,13796,3,1079,-88,3766.5306391462927,4.678
17,6,OO,332,13796,1150,877,2326.057237259234,2.889
22,1,FL,13796,792,667,1260,5724.425114422574,7.111
31,1,OO,886,13796,1652,1268,3313.4138607753753,4.116
9,1,FL,332,13796,-61,1342,2326.057237259234,2.889
1,4,MQ,886,109,1835,348,6552.633501250248,8.139
19,6,AS,332,3,835,1960,4674.552336619661,5.806
25,1,B6,13796,3,1147,1274,3766.5306391462927,4.678
24,3,9E,886,3,1892,938,846.0814777372083,1.051
1,7,UA,792,886,1133,1266,8143.046916192439,10.115
28,7,OO,109,342,361,1005,3661.994203798179,4.549
24,6,DL,342,109,505,1580,3661.994203798179,4.549
22,2,UA,3,13796,1939,26,3766.5306391462927,4.678
24,6,WN,13796,109,1372,745,3967.0282495914184,4.927
7,4,B6,342,332,1021,1740,1489.3221786415754,1.85
9,6,UA,109,13796,1256,1501,3967.0282495914184,4.927
31,3,AS,109,886,680,68,6552.633501250248,8.139
23,3,B6,109,3,1675,1763,7279.162725889051,9.042
10,1,DL,109,792,1943,502,1757.5144378014597,2.183
5,5,AS,886,342,566,1143,3029.839200755093,3.763
3,7,AS,886,792,-37,1759,8143.046916192439,10.115
10,7,B6,332,13796,117,1900,2326.057237259234,2.889
14,3,DL,792,332,104,929,4249.405851578451,5.278
29,3,F9,13796,792,252,1008,5724.425114422574,7.111
7,4,EV,13796,342,1091,796,947.0295464431748,1.176
30,3,MQ,332,886,1482,1630,3893.6439113504675,4.836
29,3,AS,886,332,1172,609,3893.6439113504675,4.836
22,3,F9,109,886,717,924,6552.633501250248,8.139
18,2,AS,13796,886,1149,250,3313.4138607753753,4.116
30,6,YV,792,109,651,1439,1757.5144378014597,2.183
4,2,YV,3,886,1183,1963,846.0814777372083,1.051
12,4,UA,342,3,1651,1810,3665.1453832726484,4.552
15,1,DL,886,3,1624,262,846.0814777372083,1.051
20,3,MQ,3,13796,1997,1428,3766.5306391462927,4.678
18,5,AS,13796,109,119,1508,3967.0282495914184,4.927
22,1,YV,13796,886,1785,122,3313.4138607753753,4.116
9,7,B6,332,3,1265,298,4674.552336619661,5.806
19,4,US,3,792,149,397,8915.228993127932,11.074
22,5,AA,342,109,739,490,3661.994203798179,4.549
31,4,F9,109,342,815,533,3661.994203798179,4.549
10,6,DL,792,342,1886,722,5375.959018836008,6.678
1,2,B6,332,3,296,912,4674.552336619661,5.806
16,1,YV,13796,332,1500,127,2326.057237259234,2.889
13,4,FL,332,792,862,966,4249.405851578451,5.278
22,4,B6,3,109,1670,499,7279.162725889051,9.042
6,2,MQ,342,332,599,1995,1489.3221786415754,1.85
18,2,OO,342,3,1867,1087,3665.1453832726484,4.552
4,5,OO,792,342,1404,1027,5375.959018836008,6.678
23,7,B6,886,3,1800,1607,846.0814777372083,1.051
5,1,AS,3,886,1772,392,846.0814777372083,1.051
1,5,AS,109,886,39,1720,6552.633501250248,8.139
31,2,YV,332,792,1777,1034,4249.405851578451,5.278
12,5,HA,332,13796,1328,1499,2326.057237259234,2.889
6,6,F9,109,332,1341,1289,2721.448309465295,3.38
28,7,F9,886,342,1040,1140,3029.839200755093,3.763
30,7,OO,886,332,1442,1832,3893.6439113504675,4.836
6,5,9E,109,342,430,1227,3661.994203798179,4.549
12,5,VX,109,3,176,84,7279.162725889051,9.042
6,2,B6,332,342,335,1945,1489.3221786415754,1.85
11,7,MQ,342,886,869,331,3029.839200755093,3.763
29,4,WN,13796,342,163,153,947.0295464431748,1.176
4,1,EV,109,792,1708,1433,1757.5144378014597,2.183
27,1,FL,109,342,1215,340,3661.994203798179,4.549
13,2,HA,342,886,701,934,3029.839200755093,3.763
22,3,MQ,886,3,724,563,846.0814777372083,1.051
26,7,HA,886,109,252,-1,6552.633501250248,8.139
4,2,AA,342,3,475,-79,3665.1453832726484,4.552
19,5,EV,792,886,1295,659,8143.046916192439,10.115
31,6,OO,342,3,678,749,3665.1453832726484,4.552
17,3,UA,109,886,464,175,6552.633501250248,8.139
21,4,EV,886,3,220,420,846.0814777372083,1.051
10,1,B6,3,109,1942,844,7279.162725889051,9.042
18,3,DL,332,109,817,1087,2721.448309465295,3.38
13,6,UA,3,792,178,546,8915.228993127932,11.074
18,5,MQ,792,332,1948,1178,4249.405851578451,5.278
2,5,B6,886,109,1829,977,6552.633501250248,8.139
2,3,WN,342,332,968,721,1489.3221786415754,1.85
5,2,US,792,332,155,865,4249.405851578451,5.278
26,5,AA,886,332,1316,189,3893.6439113504675,4.836
24,5,EV,886,109,1861,430,6552.633501250248,8.139
2,1,AA,792,342,1934,1979,5375.959018836008,6.678
12,4,OO,13796,342,1142,832,947.0295464431748,1.176
1,7,HA,332,3,1453,-26,4674.552336619661,5.806
2,4,VX,109,886,412,1660,6552.633501250248,8.139
18,2,B6,342,886,1693,383,3029.839200755093,3.763
12,2,US,109,792,1688,137,1757.5144378014597,2.183
3,5,DL,13796,3,830,1591,3766.5306391462927,4.678
19,1,DL,342,109,923,132,3661.994203798179,4.549
5,4,FL,332,3,1057,79,4674.552336619661,5.806
20,6,MQ,792,3,1097,431,8915.228993127932,11.074
16,6,B6,109,886,214,212,6552.633501250248,8.139
7,4,UA,792,109,802,1716,1757.5144378014597,2.183
31,3,AS,342,792,900,995,5375.959018836008,6.678
18,5,B6,792,342,121,1319,5375.959018836008,6.678
31,5,OO,886,342,1045,221,3029.839200755093,3.763
27,5,MQ,13796,3,1149,763,3766.5306391462927,4.678
24,7,F9,332,792,46,862,4249.405851578451,5.278
21,7,YV,342,886,367,-13,3029.839200755093,3.763
9,3,VX,886,332,1130,246,3893.6439113504675,4.836
28,5,VX,332,792,1928,-23,4249.405851578451,5.278
13,4,AA,3,886,819,742,846.0814777372083,1.051
22,4,AA,886,13796,1149,28,3313.4138607753753,4.116
30,1,US,109,792,975,786,1757.5144378014597,2.183
11,6,WN,3,332,1651,133,4674.552336619661,5.806
18,4,AS,3,332,1798,1636,4674.552336619661,5.806
19,7,9E,109,342,565,1461,3661.994203798179,4.549
30,2,F9,886,342,-38,1049,3029.839200755093,3.763
31,3,EV,3,342,923,1111,3665.1453832726484,4.552
13,1,9E,792,109,1381,1000,1757.5144378014597,2.183
26,6,DL,342,792,409,1157,5375.959018836008,6.678
11,7,9E,109,342,632,1717,3661.994203798179,4.549
15,1,YV,886,332,51,1369,3893.6439113504675,4.836
28,5,HA,886,342,1573,139,3029.839200755093,3.763
9,5,US,109,332,162,1704,2721.448309465295,3.38
25,7,9E,13796,792,963,1927,5724.425114422574,7.111
21,2,F9,13796,3,103,853,3766.5306391462927,4.678
2,2,YV,332,342,1199,71,1489.3221786415754,1.85
8,1,9E,109,342,954,-34,3661.994203798179,4.549
18,6,AA,342,792,861,1332,5375.959018836008,6.678
17,4,B6,332,3,1993,217,4674.552336619661,5.806
11,5,UA,13796,3,1603,192,3766.5306391462927,4.678
29,3,F9,342,886,1,1237,3029.839200755093,3.763
11,4,UA,109,792,1827,1104,1757.5144378014597,2.183
6,3,AA,109,332,1091,514,2721.448309465295,3.38
4,5,HA,109,332,1182,1992,2721.448309465295,3.38
17,7,UA,342,3,780,1451,3665.1453832726484,4.552
2,6,F9,3,109,1460,221,7279.162725889051,9.042
19,5,WN,332,13796,396,110,2326.057237259234,2.889
22,5,YV,109,886,1198,1002,6552.633501250248,8.139
10,2,US,13796,109,895,1382,3967.0282495914184,4.927
11,6,B6,13796,886,887,1722,3313.4138607753753,4.116
12,1,UA,342,886,1971,213,3029.839200755093,3.763
16,5,MQ,792,342,1738,1615,5375.959018836008,6.678
27,7,F9,13796,109,903,1569,3967.0282495914184,4.927
22,2,9E,342,109,1075,1299,3661.994203798179,4.549
3,4,WN,792,332,1968,507,4249.405851578451,5.278
21,7,HA,109,886,636,1759,6552.633501250248,8.139
4,4,9E,332,13796,1824,313,2326.057237259234,2.889
27,4,DL,13796,332,583,199,2326.057237259234,2.889
28,5,VX,13796,109,1629,1351,3967.0282495914184,4.927
23,5,MQ,13796,886,1101,387,3313.4138607753753,4.116
19,5,B6,792,3,85,202,8915.228993127932,11.074
31,4,WN,342,792,1742,1684,5375.959018836008,6.678
23,2,FL,792,886,1986,243,8143.046916192439,10.115
19,5,UA,13796,332,1757,1453,2326.057237259234,2.889
6,5,9E,792,886,296,851,8143.046916192439,10.115
11,1,WN,792,886,1068,1222,8143.046916192439,10.115
25,2,F9,886,792,71,762,8143.046916192439,10.115
9,5,US,886,109,307,1322,6552.633501250248,8.139
4,3,9E,792,13796,1893,1697,5724.425114422574,7.111
10,3,B6,13796,3,848,1041,3766.5306391462927,4.678
7,5,FL,13796,332,12,62,2326.057237259234,2.889
26,2,DL,109,3,1900,5,7279.162725889051,9.042
10,5,WN,792,13796,1722,416,5724.425114422574,7.111
10,1,B6,3,886,1720,1670,846.0814777372083,1.051
