DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
6,7,HA,224,260,1954,1478,4157.966794274488,5.165
7,7,OO,441,224,1569,241,67.05893133409441,0.083
21,1,VX,131,983,625,1528,4419.77162393208,5.49
8,4,AS,870,123,345,-97,6437.442794880623,7.996
5,6,FL,123,224,723,824,5586.062551802552,6.939
5,1,MQ,441,131,1330,665,4696.6795380118465,5.834
20,6,EV,870,441,1853,1232,4428.681668330508,5.501
31,6,DL,441,260,1563,1875,4219.131928503233,5.241
4,6,AA,870,260,1630,1416,3914.2906942548548,4.862
6,1,B6,260,131,991,913,2489.150149056575,3.092
20,2,YV,260,123,1721,1578,2526.1262056156265,3.138
30,5,B6,123,870,1343,1616,6437.442794880623,7.996
21,2,AS,131,260,1333,1937,2489.150149056575,3.092
22,1,F9,224,441,1500,1443,67.05893133409441,0.083
31,7,VX,983,441,1474,599,1091.4571064792333,1.355
19,7,B6,131,983,466,1225,4419.77162393208,5.49
10,5,FL,870,224,1306,1235,4419.245088580977,5.489
9,6,WN,224,131,-64,1720,4630.737572725662,5.752
29,2,DL,441,983,1722,998,1091.4571064792333,1.355
5,7,WN,441,870,1632,1147,4428.681668330508,5.501
19,5,VX,123,870,1884,-12,6437.442794880623,7.996
18,7,YV,131,123,1157,1939,1124.6721495890558,1.397
12,6,AS,983,131,1561,1029,4419.77162393208,5.49
7,7,AS,123,131,360,1583,1124.6721495890558,1.397
10,7,YV,870,224,1306,744,4419.245088580977,5.489
19,5,B6,870,441,1459,1099,4428.681668330508,5.501
18,1,9E,260,131,1087,1194,2489.150149056575,3.092
6,6,VX,123,131,-60,1238,1124.6721495890558,1.397
27,1,FL,224,123,1532,471,5586.062551802552,6.939
13,4,AS,870,123,150,-26,6437.442794880623,7.996
6,3,9E,260,131,1368,327,2489.150149056575,3.092
1,5,HA,260,224,68,1251,4157.966794274488,5.165
22,7,MQ,870,983,1840,972,5474.713231697095,6.8
4,5,UA,260,441,1603,868,4219.131928503233,5.241
30,4,UA,123,224,-48,93,5586.062551802552,6.939
2,6,UA,123,224,1498,1551,5586.062551802552,6.939
29,7,UA,123,131,732,-30,1124.6721495890558,1.397
10,1,9E,983,870,684,1695,5474.713231697095,6.8
28,3,WN,131,441,1738,112,4696.6795380118465,5.834
30,6,DL,131,870,384,1833,6269.168970616498,7.787
29,6,AA,224,870,27,362,4419.245088580977,5.489
14,3,B6,441,224,94,845,67.05893133409441,0.083
10,3,F9,983,260,77,1511,4594.370935048134,5.707
22,3,WN,870,983,1541,1432,5474.713231697095,6.8
31,1,VX,224,983,480,416,1082.1866549158137,1.344
30,3,WN,123,983,1856,460,5488.0444674895525,6.817
25,2,FL,983,870,640,411,5474.713231697095,6.8
11,2,HA,131,123,1107,1700,1124.6721495890558,1.397
9,4,AS,260,123,1867,1492,2526.1262056156265,3.138
10,6,US,983,131,1425,812,4419.77162393208,5.49
11,2,B6,131,870,849,822,6269.168970616498,7.787
16,7,EV,983,123,461,1077,5488.0444674895525,6.817
12,2,B6,983,441,580,130,1091.4571064792333,1.355
8,4,F9,123,441,657,274,5653.025427904596,7.022
30,6,OO,260,123,870,486,2526.1262056156265,3.138
16,2,WN,441,870,1008,909,4428.681668330508,5.501
18,3,US,131,983,1230,600,4419.77162393208,5.49
22,3,FL,224,131,1318,473,4630.737572725662,5.752
4,4,B6,441,983,1957,1242,1091.4571064792333,1.355
20,1,YV,870,983,172,124,5474.713231697095,6.8
17,7,AA,983,123,1387,1163,5488.0444674895525,6.817
9,4,YV,131,123,1158,1002,1124.6721495890558,1.397
25,3,HA,870,224,1360,478,4419.245088580977,5.489
28,5,AS,983,870,359,1789,5474.713231697095,6.8
19,3,YV,123,983,716,964,5488.0444674895525,6.817
7,1,US,983,131,847,1900,4419.77162393208,5.49
1,2,HA,131,260,411,791,2489.150149056575,3.092
28,7,EV,870,123,723,881,6437.442794880623,7.996
17,5,FL,260,441,1649,53,4219.131928503233,5.241
17,5,FL,131,870,179,1344,6269.168970616498,7.787
16,5,OO,260,224,704,-61,4157.966794274488,5.165
14,2,US,983,131,156,1183,4419.77162393208,5.49
15,6,AS,224,123,1573,1238,5586.062551802552,6.939
7,3,MQ,260,441,1876,1996,4219.131928503233,5.241
17,5,B6,123,260,1359,1640,2526.1262056156265,3.138
7,3,9E,441,870,1462,1933,4428.681668330508,5.501
16,4,VX,123,441,565,1528,5653.025427904596,7.022
10,2,HA,131,123,1522,459,1124.6721495890558,1.397
19,3,VX,131,260,1661,973,2489.150149056575,3.092
20,5,DL,983,123,51,359,5488.0444674895525,6.817
20,5,US,123,131,1864,833,1124.6721495890558,1.397
18,2,US,131,123,570,289,1124.6721495890558,1.397
18,5,WN,441,123,1089,1077,5653.025427904596,7.022
10,4,9E,224,441,1118,1775,67.05893133409441,0.083
15,2,UA,131,983,1908,1245,4419.77162393208,5.49
19,3,F9,441,260,355,110,4219.131928503233,5.241
3,4,YV,224,260,203,463,4157.966794274488,5.165
18,2,YV,983,131,235,1792,4419.77162393208,5.49
25,5,AS,123,983,975,1246,5488.0444674895525,6.817
26,3,HA,260,123,1642,1933,2526.1262056156265,3.138
17,4,B6,260,224,239,646,4157.966794274488,5.165
21,1,HA,441,224,1959,1299,67.05893133409441,0.083
28,5,B6,260,870,235,906,3914.2906942548548,4.862
27,5,EV,131,870,1026,1278,6269.168970616498,7.787
29,7,DL,131,123,583,331,1124.6721495890558,1.397
19,1,UA,870,260,1192,505,3914.2906942548548,4.862
30,4,HA,131,870,805,1430,6269.168970616498,7.787
27,6,US,123,441,1966,-16,5653.025427904596,7.022
15,6,DL,260,441,1204,699,4219.131928503233,5.241
13,1,B6,224,441,399,887,67.05893133409441,0.083
3,1,MQ,260,131,414,1842,2489.150149056575,3.092
21,7,US,983,224,1331,396,1082.1866549158137,1.344
14,1,AA,224,441,1243,313,67.05893133409441,0.083
23,1,AA,260,131,1060,1242,2489.150149056575,3.092
10,2,YV,123,224,746,1540,5586.062551802552,6.939
30,6,OO,123,983,742,1452,5488.0444674895525,6.817
5,4,EV,260,870,788,1328,3914.2906942548548,4.862
20,4,MQ,131,441,756,1346,4696.6795380118465,5.834
2,6,DL,224,131,1267,1217,4630.737572725662,5.752
3,3,AS,260,870,1744,908,3914.2906942548548,4.862
11,7,VX,123,441,1438,880,5653.025427904596,7.022
19,2,UA,131,870,1320,373,6269.168970616498,7.787
10,2,VX,123,870,74,448,6437.442794880623,7.996
30,2,OO,260,131,1891,644,2489.150149056575,3.092
28,2,WN,870,123,1449,1578,6437.442794880623,7.996
30,2,AS,123,983,625,236,5488.0444674895525,6.817
9,1,WN,870,983,213,43,5474.713231697095,6.8
23,4,US,123,131,738,1271,1124.6721495890558,1.397
30,3,WN,131,441,987,75,4696.6795380118465,5.834
2,2,DL,983,123,454,1908,5488.0444674895525,6.817
9,2,OO,224,123,1619,754,5586.062551802552,6.939
30,7,B6,870,224,978,961,4419.245088580977,5.489
15,1,MQ,441,983,1198,765,1091.4571064792333,1.355
14,5,AA,123,131,1613,1928,1124.6721495890558,1.397
23,7,DL,870,983,611,609,5474.713231697095,6.8
25,7,9E,131,260,1985,1760,2489.150149056575,3.092
28,3,UA,260,983,358,871,4594.370935048134,5.707
18,6,YV,260,983,456,1910,4594.370935048134,5.707
9,2,DL,123,870,1640,390,6437.442794880623,7.996
25,4,9E,260,123,43,731,2526.1262056156265,3.138
19,5,EV,983,224,1977,1921,1082.1866549158137,1.344
16,4,UA,224,131,1997,811,4630.737572725662,5.752
7,4,AS,441,224,1845,1741,67.05893133409441,0.083
4,2,DL,123,983,-49,361,5488.0444674895525,6.817
17,7,WN,983,224,-6,663,1082.1866549158137,1.344
13,2,UA,131,224,983,583,4630.737572725662,5.752
3,6,FL,123,983,852,248,5488.0444674895525,6.817
24,6,UA,131,123,1744,1791,1124.6721495890558,1.397
9,7,9E,224,123,171,-20,5586.062551802552,6.939
23,4,9E,123,441,308,781,5653.025427904596,7.022
12,7,MQ,224,983,208,143,1082.1866549158137,1.344
23,5,AS,131,870,304,491,6269.168970616498,7.787
18,4,DL,224,983,1844,518,1082.1866549158137,1.344
9,7,WN,441,870,738,650,4428.681668330508,5.501
3,4,AS,224,983,490,659,1082.1866549158137,1.344
9,7,HA,983,123,606,1617,5488.0444674895525,6.817
18,7,AA,123,260,45,688,2526.1262056156265,3.138
17,4,B6,983,870,1462,781,5474.713231697095,6.8
1,2,VX,123,870,1737,595,6437.442794880623,7.996
25,1,AA,123,224,1273,868,5586.062551802552,6.939
24,2,EV,870,260,1376,705,3914.2906942548548,4.862
19,1,DL,870,131,1288,1804,6269.168970616498,7.787
11,1,AA,870,131,292,1927,6269.168970616498,7.787
11,7,DL,224,260,6,1789,4157.966794274488,5.165
15,1,HA,224,131,41,1749,4630.737572725662,5.752
3,1,HA,224,260,1459,68,4157.966794274488,5.165
16,1,VX,441,131,1930,483,4696.6795380118465,5.834
1,7,9E,224,123,1195,1044,5586.062551802552,6.939
26,1,OO,441,870,354,584,4428.681668330508,5.501
16,7,DL,131,123,1762,951,1124.6721495890558,1.397
14,1,F9,983,224,823,1135,1082.1866549158137,1.344
6,3,F9,983,224,280,1527,1082.1866549158137,1.344
11,2,HA,123,224,1005,237,5586.062551802552,6.939
30,6,DL,224,441,1012,1149,67.05893133409441,0.083
26,7,OO,441,870,638,1439,4428.681668330508,5.501
7,6,FL,131,123,1623,1346,1124.6721495890558,1.397
8,2,OO,983,123,1575,223,5488.0444674895525,6.817
20,7,AS,441,870,-2,448,4428.681668330508,5.501
27,6,UA,983,260,1336,358,4594.370935048134,5.707
5,1,B6,870,123,352,1209,6437.442794880623,7.996
30,7,EV,131,260,599,1660,2489.150149056575,3.092
25,6,AS,131,870,1594,945,6269.168970616498,7.787
14,7,WN,870,131,419,776,6269.168970616498,7.787
2,1,9E,870,260,1177,1768,3914.2906942548548,4.862
17,6,MQ,983,123,1695,262,5488.0444674895525,6.817
19,1,OO,131,123,1094,435,1124.6721495890558,1.397
10,1,AA,123,870,1553,725,6437.442794880623,7.996
31,6,F9,870,131,708,1235,6269.168970616498,7.787
18,3,WN,224,983,1007,1739,1082.1866549158137,1.344
6,1,MQ,123,131,1580,1204,1124.6721495890558,1.397
6,2,DL,983,870,588,170,5474.713231697095,6.8
24,6,OO,224,260,507,-41,4157.966794274488,5.165
1,2,HA,983,260,-92,149,4594.370935048134,5.707
18,5,VX,123,260,918,1094,2526.1262056156265,3.138
13,4,MQ,441,260,355,-81,4219.131928503233,5.241
17,5,EV,123,131,396,932,1124.6721495890558,1.397
26,1,DL,123,870,278,1474,6437.442794880623,7.996
21,2,MQ,131,441,468,1925,4696.6795380118465,5.834
24,7,YV,224,870,83,1490,4419.245088580977,5.489
26,6,US,123,131,1129,236,1124.6721495890558,1.397
14,4,9E,260,131,1491,903,2489.150149056575,3.092
1,5,9E,123,260,797,920,2526.1262056156265,3.138
29,1,MQ,870,123,1725,237,6437.442794880623,7.996
29,1,US,123,131,278,1412,1124.6721495890558,1.397
11,5,F9,441,983,1165,514,1091.4571064792333,1.355
21,3,DL,123,224,180,1386,5586.062551802552,6.939
25,2,9E,224,983,1591,1583,1082.1866549158137,1.344
11,4,9E,123,870,1060,1019,6437.442794880623,7.996
14,4,F9,260,870,119,291,3914.2906942548548,4.862
5,3,DL,123,131,470,275,1124.6721495890558,1.397
5,2,MQ,441,131,1729,1083,4696.6795380118465,5.834
31,4,F9,123,224,37,1319,5586.062551802552,6.939
16,3,US,131,123,456,1815,1124.6721495890558,1.397
21,2,WN,224,983,1176,554,1082.1866549158137,1.344
15,1,DL,224,983,1106,257,1082.1866549158137,1.344
4,7,F9,224,131,1259,339,4630.737572725662,5.752
22,4,EV,131,123,623,1240,1124.6721495890558,1.397
1,3,VX,983,131,368,29,4419.77162393208,5.49
20,2,MQ,123,870,126,983,6437.442794880623,7.996
1,1,EV,870,260,423,892,3914.2906942548548,4.862
15,1,DL,131,224,267,619,4630.737572725662,5.752
19,6,WN,224,260,181,1337,4157.966794274488,5.165
1,6,9E,123,224,1432,-53,5586.062551802552,6.939
14,4,US,870,441,819,959,4428.681668330508,5.501
24,1,AS,983,870,627,491,5474.713231697095,6.8
8,7,AS,870,260,1468,3,3914.2906942548548,4.862
3,3,MQ,123,131,-72,1398,1124.6721495890558,1.397
24,7,HA,870,441,1166,1914,4428.681668330508,5.501
9,2,UA,260,224,1627,240,4157.966794274488,5.165
18,2,FL,870,260,1201,315,3914.2906942548548,4.862
5,7,YV,441,260,650,1514,4219.131928503233,5.241
17,4,WN,870,123,1486,1338,6437.442794880623,7.996
31,2,F9,441,870,1030,213,4428.681668330508,5.501
29,4,YV,131,870,1991,1004,6269.168970616498,7.787
10,4,YV,260,131,229,553,2489.150149056575,3.092
21,2,UA,131,123,-39,49,1124.6721495890558,1.397
26,5,AS,870,123,1950,1879,6437.442794880623,7.996
5,2,US,983,224,1013,758,1082.1866549158137,1.344
10,6,WN,983,123,1449,524,5488.0444674895525,6.817
3,3,WN,123,224,935,1359,5586.062551802552,6.939
9,5,FL,224,983,-30,1537,1082.1866549158137,1.344
9,7,AS,441,260,260,406,4219.131928503233,5.241
23,5,OO,123,441,701,228,5653.025427904596,7.022
15,2,DL,131,224,1657,856,4630.737572725662,5.752
11,6,AS,983,224,1949,1959,1082.1866549158137,1.344
24,1,9E,260,224,1619,-5,4157.966794274488,5.165
9,7,DL,870,260,1322,302,3914.2906942548548,4.862
2,2,EV,260,123,559,1419,2526.1262056156265,3.138
22,6,9E,983,224,236,663,1082.1866549158137,1.344
4,6,VX,224,123,108,1173,5586.062551802552,6.939
31,5,WN,131,441,-83,881,4696.6795380118465,5.834
4,6,VX,870,224,116,139,4419.245088580977,5.489
2,6,HA,224,260,330,1729,4157.966794274488,5.165
20,5,AA,131,260,228,266,2489.150149056575,3.092
2,1,HA,260,983,1119,1844,4594.370935048134,5.707
8,1,OO,260,123,305,1811,2526.1262056156265,3.138
18,4,AA,260,441,329,1489,4219.131928503233,5.241
22,6,AA,224,983,1978,958,1082.1866549158137,1.344
21,3,YV,123,131,1246,1393,1124.6721495890558,1.397
4,1,HA,123,441,1692,1295,5653.025427904596,7.022
17,2,B6,224,983,-8,1835,1082.1866549158137,1.344
17,6,YV,224,131,-86,1831,4630.737572725662,5.752
20,7,AA,224,870,828,1816,4419.245088580977,5.489
4,4,DL,123,870,1997,354,6437.442794880623,7.996
16,7,F9,260,131,431,730,2489.150149056575,3.092
29,7,VX,441,131,929,1870,4696.6795380118465,5.834
18,2,OO,870,123,1287,828,6437.442794880623,7.996
29,4,B6,123,870,-72,645,6437.442794880623,7.996
18,1,UA,260,983,1341,1806,4594.370935048134,5.707
2,1,FL,260,131,952,1100,2489.150149056575,3.092
7,4,FL,224,260,564,397,4157.966794274488,5.165
2,7,VX,870,131,1466,1343,6269.168970616498,7.787
9,4,OO,260,870,-19,1493,3914.2906942548548,4.862
22,6,UA,260,870,171,1689,3914.2906942548548,4.862
4,2,UA,131,441,481,266,4696.6795380118465,5.834
24,1,WN,983,123,1121,494,5488.0444674895525,6.817
1,4,DL,870,123,791,709,6437.442794880623,7.996
31,7,9E,983,123,541,1055,5488.0444674895525,6.817
23,6,B6,260,224,809,460,4157.966794274488,5.165
28,3,EV,983,131,802,-4,4419.77162393208,5.49
30,1,WN,123,983,205,-37,5488.0444674895525,6.817
2,2,B6,983,224,1408,191,1082.1866549158137,1.344
24,3,VX,870,260,1091,1555,3914.2906942548548,4.862
8,6,US,441,224,853,1169,67.05893133409441,0.083
3,1,US,131,123,-31,385,1124.6721495890558,1.397
30,4,WN,260,983,963,536,4594.370935048134,5.707
27,7,WN,870,131,400,1210,6269.168970616498,7.787
18,3,US,870,224,355,460,4419.245088580977,5.489
29,4,OO,131,123,1249,303,1124.6721495890558,1.397
19,3,OO,224,260,1975,303,4157.966794274488,5.165
9,2,VX,983,260,86,1791,4594.370935048134,5.707
24,4,DL,224,260,528,1110,4157.966794274488,5.165
14,7,UA,260,983,1047,1631,4594.370935048134,5.707
15,2,AA,260,870,1366,164,3914.2906942548548,4.862
1,4,HA,870,123,150,1948,6437.442794880623,7.996
12,4,9E,870,123,1868,841,6437.442794880623,7.996
24,1,HA,870,441,300,1893,4428.681668330508,5.501
8,5,DL,983,260,660,1711,4594.370935048134,5.707
27,3,US,983,123,1780,641,5488.0444674895525,6.817
6,5,FL,870,123,1261,963,6437.442794880623,7.996
22,5,VX,260,870,504,1746,3914.2906942548548,4.862
17,7,AS,224,131,87,1737,4630.737572725662,5.752
9,2,DL,870,260,1724,1445,3914.2906942548548,4.862
5,4,EV,441,224,745,1285,67.05893133409441,0.083
18,4,OO,224,441,1610,466,67.05893133409441,0.083
5,2,WN,983,131,1964,1846,4419.77162393208,5.49
14,6,DL,131,123,978,1511,1124.6721495890558,1.397
8,2,AA,131,441,1270,1417,4696.6795380118465,5.834
9,1,UA,260,224,4,493,4157.966794274488,5.165
19,4,EV,870,224,1240,1740,4419.245088580977,5.489
25,1,US,870,983,685,1217,5474.713231697095,6.8
2,6,OO,870,260,1948,1797,3914.2906942548548,4.862
11,3,9E,870,441,550,1687,4428.681668330508,5.501
19,6,DL,260,123,888,963,2526.1262056156265,3.138
16,2,VX,224,260,433,1765,4157.966794274488,5.165
6,1,FL,441,224,618,503,67.05893133409441,0.083
4,7,EV,870,123,1803,1419,6437.442794880623,7.996
14,5,B6,441,870,1914,336,4428.681668330508,5.501
2,7,AS,870,224,545,1423,4419.245088580977,5.489
9,7,VX,123,983,853,32,5488.0444674895525,6.817
31,1,WN,983,224,-68,749,1082.1866549158137,1.344
6,1,FL,131,224,1592,-44,4630.737572725662,5.752
6,6,VX,123,983,1000,1929,5488.0444674895525,6.817
2,4,DL,260,123,192,1745,2526.1262056156265,3.138
30,2,EV,870,123,1538,694,6437.442794880623,7.996
29,3,DL,870,123,34,1092,6437.442794880623,7.996
7,2,WN,131,224,1779,651,4630.737572725662,5.752
13,5,MQ,983,260,363,1704,4594.370935048134,5.707
9,7,YV,224,131,1674,889,4630.737572725662,5.752
18,2,AA,131,123,1528,1231,1124.6721495890558,1.397
6,3,US,983,123,345,796,5488.0444674895525,6.817
8,2,YV,441,131,547,1920,4696.6795380118465,5.834
28,1,FL,224,131,382,1487,4630.737572725662,5.752
21,1,AS,224,983,1658,143,1082.1866549158137,1.344
23,4,YV,224,870,1518,1256,4419.245088580977,5.489
15,7,FL,260,224,1144,1357,4157.966794274488,5.165
16,3,UA,224,131,-5,1754,4630.737572725662,5.752
17,7,WN,441,123,1134,-89,5653.025427904596,7.022
16,3,WN,870,441,-12,594,4428.681668330508,5.501
1,6,B6,123,131,603,90,1124.6721495890558,1.397
25,1,UA,224,260,1125,875,4157.966794274488,5.165
9,3,AA,131,123,822,610,1124.6721495890558,1.397
31,2,MQ,224,983,744,609,1082.1866549158137,1.344
8,3,EV,123,224,66,530,5586.062551802552,6.939
29,6,US,260,983,1309,143,4594.370935048134,5.707
29,6,MQ,123,131,1282,1061,1124.6721495890558,1.397
22,1,MQ,983,441,1558,1965,1091.4571064792333,1.355
26,5,AS,260,131,752,693,2489.150149056575,3.092
7,2,AS,260,224,908,1514,4157.966794274488,5.165
14,2,DL,224,131,9,1320,4630.737572725662,5.752
24,5,MQ,131,441,401,417,4696.6795380118465,5.834
25,3,EV,260,983,562,135,4594.370935048134,5.707
25,5,VX,870,983,1182,448,5474.713231697095,6.8
5,2,OO,123,260,1544,711,2526.1262056156265,3.138
15,3,UA,123,870,1038,555,6437.442794880623,7.996
13,2,9E,123,260,280,732,2526.1262056156265,3.138
20,7,B6,870,983,442,640,5474.713231697095,6.8
3,6,MQ,870,260,309,1872,3914.2906942548548,4.862
24,4,F9,983,224,1634,1022,1082.1866549158137,1.344
5,6,VX,870,983,931,1469,5474.713231697095,6.8
23,1,WN,123,224,393,1737,5586.062551802552,6.939
1,1,FL,260,224,1000,1191,4157.966794274488,5.165
9,1,HA,260,224,580,333,4157.966794274488,5.165
23,2,US,123,983,1352,-60,5488.0444674895525,6.817
9,2,F9,983,123,311,330,5488.0444674895525,6.817
22,7,AA,983,224,1708,1887,1082.1866549158137,1.344
21,2,9E,131,870,1809,419,6269.168970616498,7.787
24,3,F9,983,441,528,282,1091.4571064792333,1.355
8,6,9E,131,260,1216,348,2489.150149056575,3.092
24,1,AS,131,224,1878,1917,4630.737572725662,5.752
16,6,VX,123,870,712,755,6437.442794880623,7.996
19,5,WN,224,260,1351,290,4157.966794274488,5.165
31,1,FL,983,131,1293,1813,4419.77162393208,5.49
22,3,WN,441,131,1026,134,4696.6795380118465,5.834
21,5,UA,131,983,686,603,4419.77162393208,5.49
23,4,OO,260,983,452,1556,4594.370935048134,5.707
1,6,9E,260,224,1529,1875,4157.966794274488,5.165
19,7,FL,224,441,1384,1149,67.05893133409441,0.083
28,3,UA,224,441,228,1504,67.05893133409441,0.083
6,2,FL,224,131,1335,-65,4630.737572725662,5.752
18,2,UA,260,123,1561,588,2526.1262056156265,3.138
15,2,WN,260,983,672,931,4594.370935048134,5.707
1,1,FL,224,441,565,906,67.05893133409441,0.083
10,5,FL,983,123,-54,-45,5488.0444674895525,6.817
21,4,VX,131,441,597,1716,4696.6795380118465,5.834
14,4,DL,123,224,974,1303,5586.062551802552,6.939
31,5,UA,260,123,1662,695,2526.1262056156265,3.138
16,7,AS,224,123,61,-24,5586.062551802552,6.939
20,1,AA,441,224,245,799,67.05893133409441,0.083
25,2,FL,224,983,450,556,1082.1866549158137,1.344
3,1,MQ,983,870,1465,-77,5474.713231697095,6.8
14,1,F9,441,123,1789,1890,5653.025427904596,7.022
11,4,9E,441,123,1539,354,5653.025427904596,7.022
14,7,AA,441,260,1841,1685,4219.131928503233,5.241
13,3,HA,260,224,1349,-58,4157.966794274488,5.165
11,2,YV,123,131,610,718,1124.6721495890558,1.397
3,4,WN,983,870,500,813,5474.713231697095,6.8
7,7,HA,441,123,1580,369,5653.025427904596,7.022
30,7,9E,123,441,1059,281,5653.025427904596,7.022
5,2,B6,870,983,1493,1329,5474.713231697095,6.8
4,6,HA,983,260,1783,631,4594.370935048134,5.707
22,4,UA,870,260,1852,1621,3914.2906942548548,4.862
14,7,HA,260,123,928,1097,2526.1262056156265,3.138
2,7,9E,224,131,1655,184,4630.737572725662,5.752
28,3,B6,870,983,1995,1707,5474.713231697095,6.8
27,7,OO,123,260,673,606,2526.1262056156265,3.138
6,1,FL,983,441,1075,797,1091.4571064792333,1.355
9,7,9E,870,983,218,1932,5474.713231697095,6.8
9,3,WN,224,260,1273,704,4157.966794274488,5.165
19,3,YV,131,870,-56,577,6269.168970616498,7.787
25,5,UA,983,260,823,1450,4594.370935048134,5.707
14,5,AA,260,224,1050,1815,4157.966794274488,5.165
17,4,9E,224,260,158,-51,4157.966794274488,5.165
11,2,US,123,131,1181,1873,1124.6721495890558,1.397
6,1,VX,441,983,1040,860,1091.4571064792333,1.355
20,1,AA,983,131,802,1853,4419.77162393208,5.49
9,6,WN,131,123,104,1148,1124.6721495890558,1.397
21,4,B6,870,441,1102,809,4428.681668330508,5.501
31,5,9E,870,131,1029,769,6269.168970616498,7.787
13,6,VX,870,123,237,1748,6437.442794880623,7.996
31,7,UA,260,441,1602,950,4219.131928503233,5.241
5,6,VX,870,260,857,1555,3914.2906942548548,4.862
12,6,AS,131,123,256,1426,1124.6721495890558,1.397
24,5,AA,260,131,144,510,2489.150149056575,3.092
30,6,FL,870,260,350,-55,3914.2906942548548,4.862
10,3,AA,260,131,1761,1477,2489.150149056575,3.092
8,3,WN,123,983,1654,36,5488.0444674895525,6.817
8,6,MQ,983,123,1719,993,5488.0444674895525,6.817
17,2,HA,870,131,10,1523,6269.168970616498,7.787
15,6,HA,870,441,-9,1557,4428.681668330508,5.501
26,1,F9,870,441,649,651,4428.681668330508,5.501
29,7,OO,870,260,1051,232,3914.2906942548548,4.862
25,5,YV,131,123,1981,1976,1124.6721495890558,1.397
7,5,US,870,983,91,1486,5474.713231697095,6.8
19,4,HA,870,224,1147,592,4419.245088580977,5.489
23,5,OO,441,131,1537,-2,4696.6795380118465,5.834
26,6,US,441,983,-11,1139,1091.4571064792333,1.355
5,7,B6,131,224,1765,140,4630.737572725662,5.752
28,5,WN,983,441,218,1544,1091.4571064792333,1.355
15,1,WN,441,260,1500,743,4219.131928503233,5.241
25,1,VX,224,123,567,-40,5586.062551802552,6.939
31,7,FL,870,224,1984,228,4419.245088580977,5.489
27,5,FL,441,131,1909,391,4696.6795380118465,5.834
